survey_number;id_final;time;Q1;Q2;Q3;Q17;Q18;Q67;Q68;Q69;Q70;Q71;Q72;Q73;Q74;Q75;Q76;Q77;Q78;Q79;Q80
3;341;8/25/2022 10:36:15;Diminue beaucoup;Oui, tout à fait d'accord;si une espece disparait c'est tout un ecosysteme qui va défaillir et tenter de trouver une solution pour sa propre survie. Protéger la biodiversité = protéger notre planete;Oui, tout à fait d'accord;ils participent à l'équilibre de notre Terre, ils nourrissent les oiseaux et autres animaux, travaillent à la pollinisation ;37;Féminin;1;france;france;5;Licence (bac+3);En activité;Complètement à gauche;Non;Non;Oui;Oui;
3;342;8/25/2022 10:36:17;Diminue beaucoup;Oui, tout à fait d'accord;Le déclin de la biodiversité conditionne le déclin humain;Oui, tout à fait d'accord;Les insectes conditionnent notre capacité à nous alimenter, et réalisent des actions que l'homme ne pourrait effectuer lui-meme (pollinisation);32;Masculin;4;France;France;4;Doctorat (bac+8);En recherche d'emploi;Plutôt de gauche;Non;Oui, mais pas entomologiste;Oui;Non;LPO
3;343;8/25/2022 10:37:09;Diminue beaucoup;Oui, tout à fait d'accord;Parce que toutes les espèces sont importantes ! ;Oui, tout à fait d'accord;Essentiels à l’équilibre des espèces sur Terre ;65;Masculin;2;France ;France ;4;Master (bac+5);Retraité;Plutôt de gauche;Oui, indirectement;Non;Non;Non;
3;344;8/25/2022 10:38:21;Diminue beaucoup;Oui, d'accord;Parce que le déclin de la biodiversité est fortement lié aux pressions anthropiques. Si on enlève toutes les pressions anthropiques elle pourra sûrement se reconstituer d'elle-même, mais à l'heure actuelle les pressions sont trop importantes pour que la biodiversité se maintienne sans intervention humaine ;Oui, tout à fait d'accord;Parce qu'ils sont méconnus et pourtant très présents et très importants pour le maintien de la biodiversité, et pour le bon fonctionnement des écosystèmes ;24;Féminin;2;France;France;6;Master (bac+5);En activité;Plutôt de gauche;Oui, directement;Oui, mais pas entomologiste;Oui;Non;
3;345;8/25/2022 10:38:21;Diminue beaucoup;Oui, tout à fait d'accord;La terre s’appauvri… je vois de moins en moins d’animaux sauvages dans les champs, moins d’oiseaux…;Oui, tout à fait d'accord;Que ferions nous sans les abeilles? Les vers de terre…etc;63;Féminin;2;France ;France;6;Bac;Retraité;Plutôt de gauche;Non;Non;Oui;Non;
3;346;8/25/2022 10:39:27;Diminue beaucoup;Oui, tout à fait d'accord;Elle est partie intégrante de notre environnement et nous en avons besoin dans tout notre quotidien, que ce soit comme fournisseur de ressources ou par son impact sur notre santé physique et mentale. ;Oui, tout à fait d'accord;Ils sont un maillon important de la chaîne alimentaire d'autres espèces (oiseaux, reptiles) en plus des services qu'ils nous rendent (pollinisation entre autres). ;30;Féminin;1;France ;France ;5;Licence (bac+3);En activité;Plutôt de gauche;Non;Oui, mais pas entomologiste;Oui;Oui;LPO
3;347;8/25/2022 10:39:52;Diminue beaucoup;Oui, tout à fait d'accord;Pour ceux qui fréquente la nature, on le constate  tous les jours, c'est flagrant pour les oiseaux;Oui, tout à fait d'accord;ils sont utiles aux écosystèmes comme l'ensemble des êtres vivants (humains exceptés);61;Masculin;3;France;France;5;Brevet;Retraité;Plutôt de gauche;Non;Oui, mais pas entomologiste;Oui;Non;LPO
3;348;8/25/2022 10:42:42;Diminue beaucoup;Oui, tout à fait d'accord;De moins en moins d’animaux, notamment insectes et oiseaux.;Oui, tout à fait d'accord;Disparition globale catastrophique (plus rien sur les pare-brises) !;64;Masculin;5;France;France;7;Brevet;Retraité;Plutôt de gauche;Non;Photographie macro;Oui;Oui;Lpo 
3;349;8/25/2022 10:45:21;Diminue beaucoup;Oui, tout à fait d'accord;ex. :changement de notre mode de vie met en péril la nidification d'espèce d'oiseaux;Oui, d'accord;la chaine alimentaire;59;Féminin;2;FRANCE;FRANCE;5;Brevet;Sans emploi;Ne se prononce pas;Non;Non;Oui;;
3;350;8/25/2022 10:46:03;Diminue beaucoup;Oui, tout à fait d'accord;En étant témoin de la baisse des effectifs de nombreuses espèces et en voyant régulièrement des animaux blessés ou morts pour diverses raisons;Oui, tout à fait d'accord;Ils apportent de nombreux bénéfices ( pollinisation et autres), ils sont à la base de la chaîne alimentaire de nombreux autres animaux et ils font partie de notre imaginaire ( cf Henri Michaux);26;Féminin;2;France;France ;7;Master (bac+5);Etudiant;Complètement à gauche;Non;Non;Oui;Non;
3;351;8/25/2022 10:47:39;Diminue beaucoup;Oui, tout à fait d'accord;Elle permet un équilibre naturel nécessaire pour toutes les espèces vivantes;Oui, tout à fait d'accord;Pour la polenisation qui nous permettra de pouvoir se nourrir via nos potagers et pour que les oiseaux puissent trouver de la nourriture;29;Féminin;2;France;France;5;Licence (bac+3);Sans emploi;Complètement à gauche;Non;Ne se prononce pas;Oui;Oui;Aspas 
3;352;8/25/2022 10:47:48;Diminue un peu;Oui, tout à fait d'accord;La biodiversité est essentielle à la vie sur terre;Oui, tout à fait d'accord;il sont indispensables à la pollinisation et font partie de la chaine alimentaire;67;Masculin;5;france;france;5;Licence (bac+3);Retraité;Plutôt de gauche;Non;Non;Oui;Non;
3;353;8/25/2022 10:48:17;Diminue beaucoup;Oui, tout à fait d'accord;survie de la planète;Oui, tout à fait d'accord;rôle dans la fertilisation.Rôle dans l'alimentation des oiseaux,source de proteines?;75;Masculin;1;France;France;6;Bac;Retraité;Complètement à gauche;Non;Non;Oui;Non;Bretagne vivante,Al lark Cancale,LPO
3;354;8/25/2022 10:49:21;Diminue un peu;Oui, tout à fait d'accord;L’Homme a un effet néfaste, il faut protéger ce qu’il y a autour ;Oui, tout à fait d'accord;Ils sont des roles très important, qu’on oubli ;23;Féminin;4;Nouvelle Calédonie ;France ;5;Licence (bac+3);Etudiant;Ne se prononce pas;Oui, directement;Je suis débutante en entomologie ;Oui;Ne se prononce pas;
3;355;8/25/2022 10:50:24;Diminue beaucoup;Oui, tout à fait d'accord;car elle décline depuis de nombreuses années et elle est nécessaire pour le bon fonctionnement des écosystèmes et elle rend également des services écosystémiques utiles à l'humanité;Oui, tout à fait d'accord;déclin de la biodiversité des insectes en milieu agricole notamment à cause de l'utilisation des pesticides;23;Féminin;4;France;France;6;Master (bac+5);En activité;Plutôt de gauche;Oui, indirectement;Non;Oui;Non;
3;356;8/25/2022 10:50:30;Diminue beaucoup;Oui, tout à fait d'accord;Car la nature est ce qui a besoin d'être préservée, et elle importe le plus pour moi ;Oui, tout à fait d'accord;Car ils s'agit des animaux les plus faciles à observés en nature, en forêt par exemple, on en parle pas beaucoup mais il sont tout aussi important que des animaux largement plus gros dans leur écosystèmes, il sont la source de nourriture principale de tout les passereaux... Il ont un rôle très important a joué dans un écosystèmes. Les animaux de la chaîne alimentaire au dessus dépende du taux de nourriture donc d insecte.;15;Masculin;3;France ;France ;7;Brevet;Etudiant;Plutôt de droite;Oui, directement;entomologiste amateur, ornithologue amateur, herpethologue amateur ;Oui;Oui;LPO, Nature en occitanie, foyer rural mondonville, section nature et environnement 
3;357;8/25/2022 10:50:43;Diminue beaucoup;Oui, tout à fait d'accord;Une perte de biodiversité aurait beaucoup de conséquences sur nous, et je trouve ça dommage d'un point de vue personnel de perdre toutes ces espèces qui ont chacune leur particularité les rendant très intéressantes;Oui, tout à fait d'accord;La plupart des insectes sont mal connus et peu suivis pourtant ce sont de bons indicateurs de qualité de milieux ;23;Féminin;3;France;France;6;Master (bac+5);Etudiant;Plutôt de gauche;Oui, directement;Oui, je suis même entomologiste;Oui;Oui;Sympetrum 
3;358;8/25/2022 10:50:47;Diminue beaucoup;Oui, tout à fait d'accord;En tant qu'humains, nous n'avons pas plus de droits que les autres espèces par conséquent nous devons limiter notre impact sur les écosystèmes.;Oui, tout à fait d'accord;Ils jouent un rôle primordiale au sein des écosystèmes.;50;Féminin;1;France;France;6;Doctorat (bac+8);En activité;Plutôt de gauche;Oui, indirectement;Oui, mais pas entomologiste;Oui;Non;
3;359;8/25/2022 10:51:03;Diminue beaucoup;Oui, tout à fait d'accord;Parce qu'encore trop de personnes (grandes compagnies notamment) ne s'en soucient pas  et continuent à la détruire.;Oui, tout à fait d'accord;Parmi les insectes on retrouve des pollinisateurs indispensables à la survie de la plupart des plantes mais aussi ceux qui permettent de transformation les déchets organiques renouvelant ainsi les sols et en empêchant par la même occasion la propagation de certaines maladies.;23;Masculin;2;France;France;5;;Etudiant;Plutôt de gauche;Oui, directement;Je participe de temps en temps à des recensements d'oiseaux ;Oui;Oui;
3;360;8/25/2022 10:52:26;Diminue beaucoup;Oui, tout à fait d'accord;Notre mode de vie occidentale, qui a colonisé la planète, detruit le vivant au profit de la rentabilité. ;Oui, tout à fait d'accord;Ils participent à la vie sur terre. ;61;Féminin;5;France;France ;6;Licence (bac+3);Sans emploi;Ne se prononce pas;Non;Non;Oui;Non;
3;361;8/25/2022 10:58:24;Diminue beaucoup;Oui, tout à fait d'accord;La biodiversité façonne le paysage et permet à ce dernier de se maintenir. Si une ou plusieurs espèces viennent à disparaitre, l'équilibre et le bon fonctionnement de l'écosystème s'effondre ou du moins est négativement impacté, nous impactant humains nous aussi la preuve avec le déclin des abeilles notamment.;Oui, tout à fait d'accord;Les insectes ont de nombreux rôles importants comme la politisation, la prédation des certaines espèces ravageurs ou invasives, ils servent de nourriture à de nombreux animaux, ...;22;Masculin;1;France ;France ;6;Licence (bac+3);Etudiant;Plutôt de gauche;Oui, directement;Oui, mais pas entomologiste;Oui;Oui;LPO
3;362;8/25/2022 10:59:12;Diminue beaucoup;Oui, tout à fait d'accord;Réchauffement climatique, manque de nourritures,destruction et réduction de leur habitat par l'homme, utilisation de poisons pour les sols, intoxication, pollution de l'air de l'eau, développement d'espèces plus dangereuses et plus résistantes;Oui, tout à fait d'accord;L'équilibre.;37;Féminin;4;France;France;6;Licence (bac+3);En activité;Plutôt de gauche;Non;Non;Oui;Oui;
3;363;8/25/2022 10:59:44;Diminue beaucoup;Oui, tout à fait d'accord;Pour la conservation des espèces, pour le bien être de la planète. ;Oui, tout à fait d'accord;Pour la polinisation qui est importante pour la diversité des plantes, pour les animaux se nourrissant d'insectes ;24;Féminin;2;Belgique;Belgique;6;Licence (bac+3);Etudiant;Centre;Oui, directement;Ne se prononce pas;Oui;Ne se prononce pas;
3;364;8/25/2022 10:59:52;Diminue beaucoup;Oui, tout à fait d'accord;Nous sommes un tout. Nous ne pouvons vivre sainement, sereinement, et longtemps, sans biodiversité. De plus chaque espèce a sa place et devrait pouvoir la conserver. ;Oui, tout à fait d'accord;Pourquoi ne devraient-ils pas ? Ils participent au cycle de la vie autant que les autres espèces. Leur nécessité peut être invisible pour nous, c'est pour cela peut être qu'ils méritent plus de protection;32;Féminin;4;France ;France ;5;Master (bac+5);En activité;Plutôt de gauche;Non;Non;Oui;Non;LPO
3;365;8/25/2022 11:03:39;Diminue beaucoup;Oui, tout à fait d'accord;Disparition de la vie animale, disparition des lieux de vie d'animaux sauvages, disparition des forêts anciennes, surpêche, pollution de l'air de l'eau et des sols... Etc etc etc ;Oui, tout à fait d'accord;C'est la base de la chaîne alimentaire ;38;Masculin;5;France;76;5;Bac;En activité;Complètement à droite;Non;Refuge LPO a la maison;Oui;Non;Lpo
3;366;8/25/2022 11:04:49;Diminue beaucoup;Oui, tout à fait d'accord;De moins en moins d’insectes, de moins en moins de diversité ;Oui, tout à fait d'accord;Toute espèce mérite la protection, les insectes en particulier car ils sont les premiers touchés par les mauvaises  pratiques humaines ;24;Masculin;2;France ;France ;7;Master (bac+5);Etudiant;Complètement à gauche;Oui, directement;Oui, mais pas entomologiste;Oui;Non;
3;367;8/25/2022 11:05:22;Diminue beaucoup;Oui, tout à fait d'accord;Extinction de masse des espèces ;Oui, tout à fait d'accord;Ils sont utiles pour nourrir les oiseaux pour certains, les coccinelles mangent les pucerons etc ;36;Féminin;1;France ;France ;7;Bac;En activité;Ne se prononce pas;Oui, indirectement;Non;Oui;Non;
3;368;8/25/2022 11:05:31;Diminue beaucoup;Oui, tout à fait d'accord;La biodiversité c'est la vie ! ;Oui, tout à fait d'accord;Ils sont indispensables à la pollinisation et nourrissent les oiseaux ;47;Féminin;3;France ;France ;6;Licence (bac+3);En activité;Complètement à gauche;Non;Non;Oui;Non;LPO et Greenpeace 
3;369;8/25/2022 11:06:44;Diminue beaucoup;Oui, tout à fait d'accord;Nécessité vitale pour la survie de notre propre espèce ;Ne sais pas;"Si on entend protection par interdiction de tuer comme pour d’autres espèces, je vois mal comment ça pourrait se mettre en place.
Par contre, une vraie sensibilisation pour expliquer leur rôle et la nécessité de les préserver plutôt que de les écraser, oui.";52;Masculin;2;France;France;5;Master (bac+5);En activité;Complètement à gauche;Oui, indirectement;Non;Oui;Non;
3;370;8/25/2022 11:07:34;Diminue beaucoup;Oui, tout à fait d'accord;;Oui, tout à fait d'accord;Ils ont un rôle important à jouer dans la préservation de l’environnement. Leur déclin peut aussi entraîner une perte de ressource alimentaire pour d’autres espaces animales et végétales.;25;Féminin;3;France;France;6;Licence (bac+3);Etudiant;Complètement à gauche;Non;Non;Oui;Non;
3;371;8/25/2022 11:08:13;Diminue beaucoup;Oui, tout à fait d'accord;Parce qu’elle représente l’équilibre de notre environnement.;Oui, tout à fait d'accord;Parce qu’ils sont très importants pour la survie des autres espèces animales et de la reproduction des plantes.;30;Féminin;2;France;France;4;Master (bac+5);En activité;Plutôt de gauche;Non;Non;Oui;Ne se prononce pas;
3;372;8/25/2022 11:08:38;Diminue beaucoup;Oui, tout à fait d'accord;Garder la diversité, maintenir les systèmes;Oui, d'accord;Nourriture pour d'autres espèces, entretien des écosystèmes, pollinisation;41;Féminin;3;France;France;4;Master (bac+5);En activité;Ne se prononce pas;Oui, indirectement;Non;Oui;Non;
3;373;8/25/2022 11:11:13;Diminue beaucoup;Oui, tout à fait d'accord;Ils sont indispensables au maintien de la vie sur Terre;Oui, tout à fait d'accord;Parce que les gens ne connaissent pas leur utilité et en ont peur;28;Féminin;1;France ;France ;7;Master (bac+5);En activité;Ne se prononce pas;Non;Non;Oui;Oui;
3;374;8/25/2022 11:11:25;Diminue beaucoup;Oui, tout à fait d'accord;Il est nécessaire de mettre en place des opérations de protection et de gestion de la biodiversité pour limiter l'érosion de celle-ci. Tant que l'impact humain sur la nature restera aussi néfaste et important il sera nécessaire d'agir pour empêcher ou limiter cet impact afin de protéger les espèces animales et végétales, les écosystèmes et par extension nous-mêmes ;Oui, tout à fait d'accord;Chaque espèce a un rôle écologique précis, certaines espèces possèdent des rôles similaires mais d'autre comme les espèces clé de voûte sont essentiel au maintien de l'équilibre des écosystèmes. Il est donc nécessaire de protéger le maximum d'espèces possible;21;Masculin;3;France;France;7;Licence (bac+3);Sans emploi;Complètement à gauche;Oui, directement;Oui, mais pas entomologiste;Oui;Oui;
3;375;8/25/2022 11:11:37;Diminue beaucoup;Oui, tout à fait d'accord;pour l'équilibre de la vie sur terre;Oui, tout à fait d'accord;ils participent à l'équilibre;51;Masculin;4;france;france;4;Master (bac+5);En activité;Centre;Non;Non;Oui;Non;lpo
