id;Q2;Q3;;;;;;;;;;;;;;
id_final;Pensez-vous que la biodiversité ait besoin d’être protégée ?;Pour quelles raisons pensez-vous cela ?;Q3_SERVICES_RESOURCES;Q3_INTERCONNECTED;Q3_HUMAN_PROTECTION;Q3_SPECIES_PROTECTION;Q3_THREATENED;Q3_RIGHT_TO_EXIST;Q3_HUMAN_RESPONSIBILITY;Q3_LIFE_PROTECTION;Q3_ECOSYSTEM_PROTECTION;Q3_BEAUTY;Q3_FUTURE_GENERATIONS;Q3_SADNESS;Q3_RESILIENCE;Q3_SPECIES_NOT_TO_PROTECT
616;Oui, tout à fait d'accord;Les politiques ne prennent pas assez en compte le déclin de la diversité et bien plus vont dans le sens de sa destruction;0;0;0;0;1;0;1;0;0;0;0;0;0;0
617;Oui, tout à fait d'accord;Parce que la diversité des espèces est extrêmement précieuse, justement parce qu'elle est naturelle, elle EST, et sans que mon point de vue ne soit bassement utilitaire ni anthropencentré. ;0;0;0;0;0;1;0;0;0;1;0;0;0;0
618;Oui, tout à fait d'accord;Chacun a sa place;0;0;0;0;0;1;0;0;0;0;0;0;0;0
619;Oui, tout à fait d'accord;Avec le dérèglement climatique, il semble très important de protéger la biodiversité contre une extinction de masse.;0;0;0;0;1;0;0;0;0;0;0;0;0;0
620;Oui, tout à fait d'accord;Pour l'équilibre de la nature toutes espèces confondues;0;1;0;0;0;0;0;1;0;0;0;0;0;0
621;Oui, tout à fait d'accord;On a besoin d'une multitude d'espèces pour survivre (nous, humains), pour nous nourrir notamment. De même pour les espèces animales : lorsqu'un maillon disparaît, c'est toute la chaîne qui risque de s'effondrer. ;1;1;1;1;0;0;0;0;0;0;0;0;0;0
622;Oui, tout à fait d'accord;Impact de notre mode de vie est trop important sur les autres espèces ;0;0;0;0;1;0;1;0;0;0;0;0;0;0
623;Oui, d'accord;Pour limiter les impacts humains non souhaités nuisibles qui ne peuvent être compensés par une évolution naturelle (pesticide par exemple). Mais cela doit être fait avec beaucoup de discernement pour ne pas être néfaste à son tour….;0;0;0;0;1;0;1;0;0;0;0;0;0;0
624;Oui, tout à fait d'accord;;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
625;Oui, tout à fait d'accord;La diminution de la biodiversité nous impacte, car selon moi, nous en faisons partie. Si l'environnement venait à changer (déreglement climatique) nous devrions également nous y adapter, et nous n'en serions peut être pas capables. Nous sommes actuellement les responsables majeurs de ces changements, mais nous sommes aussi les mieux placés pour les ralentir/arrêter, et cela passe par la protection de la biodiversité, qui pourrait améliorer son état et recréer un équilibre.;0;1;1;0;0;0;1;0;0;0;0;0;0;0
626;Oui, tout à fait d'accord;Participe a l equilibre de la vie sur terre;0;1;0;0;0;0;0;1;0;0;0;0;0;0
627;Oui, tout à fait d'accord;En tant qu'humain, nous  sommes bcp trop nombreux sur Terre à deforester, massacrer, polluer. Les consciences ne sont pas encore assez éveillées afin de changer radicalement nos modes de vie pour laisser s'expanser l'évolution des autres espèces.;0;0;0;1;1;0;1;0;0;1;0;0;0;0
628;Oui, tout à fait d'accord;"L'homme est une espèce qui s 'est dotée de moyens et outils d'une puissance et d'une diffusion bien au-delà de ceux des autres.
Ce faisant, il a sur son environnement vivant et inerte des impacts dont il a déjà grandement perdu le contrôle. ";0;0;0;0;1;0;1;0;0;0;0;0;0;0
629;Oui, tout à fait d'accord;Extinction d’espèces chaque année à cause de la pollution par exemple ;0;0;0;0;1;0;1;0;0;0;0;0;0;0
630;Oui, tout à fait d'accord;;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
631;Oui, d'accord;Chaque espèce a sa place ;0;0;0;0;0;1;0;0;0;0;0;0;0;0
632;Oui, tout à fait d'accord;Préserver la bonne santé de la planète ;0;0;0;0;0;0;0;1;0;0;0;0;0;0
633;Oui, tout à fait d'accord;Beaucoup d'animaux sont en déclin.;0;0;0;0;1;0;0;0;0;0;0;0;0;0
634;Oui, tout à fait d'accord;L'espèce humaine est une des causes principales de sa destruction ;0;0;0;0;1;0;1;0;0;0;0;0;0;0
635;Oui, tout à fait d'accord;Préserver la diversité, conserver/renforcer les chaînes alimentaires, pour le lien avec les sciences et par simple respect;0;1;0;0;0;1;0;0;0;1;0;0;0;0
636;Oui, tout à fait d'accord;beaucoup trop d'espèces sont en train de disparaitre, et la menace de déséquilibrer l'ensemble des écosystèmes est très inquiétante. ;0;1;0;0;1;0;0;0;1;0;0;0;0;0
637;Oui, tout à fait d'accord;Parce que nous sommes responsables de son déclin.;0;0;0;0;1;0;1;0;0;0;0;0;0;0
638;Oui, tout à fait d'accord;Péril en la demeure ;0;0;0;0;1;0;0;0;0;0;0;0;0;0
639;Oui, tout à fait d'accord;;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
640;Oui, tout à fait d'accord;;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
641;Oui, tout à fait d'accord;Pour la chaîne alimentaire ;0;1;0;0;0;0;0;0;0;0;0;0;0;0
642;Oui, tout à fait d'accord;Réchauffement climatique, besoin d’eau pour les animaux sauvages ( rivières à secs)  incendies entraînant perte du milieu de cité et mort de nombreux animaux ;0;0;0;0;1;0;0;0;0;0;0;0;0;0
643;Oui, tout à fait d'accord;Rythme de disparition des espèces anormalement élevé = conséquences des activités humaines => nous sommes les seuls capables de régler le problème , de plus extinction de masse aussi problématique car menace la vie humaine ;0;0;1;0;1;0;1;0;0;0;0;0;0;0
644;Oui, tout à fait d'accord;Parce qu'elle est dramatiquement attaquée par nos modes modernes de vie et l'augmentation du nombre d'humains sur terre.;0;0;0;0;1;0;1;0;0;0;0;0;0;0
645;Oui, tout à fait d'accord;J’e réside en milieu rural, et je vois le déclin de certaines espèces depuis mon enfance ( je ne les vois plus aujourd’hui);0;0;0;0;1;0;0;0;0;0;0;0;0;0
646;Oui, tout à fait d'accord;Pour freiner son déclin et pour notre survie.;0;0;1;0;1;0;0;0;1;0;0;0;0;0
647;Oui, tout à fait d'accord;pour les generations qui suivent;0;0;0;0;0;0;0;0;0;0;1;0;0;0
648;Oui, tout à fait d'accord;La vie doit être protégée ;0;0;0;0;0;0;0;1;0;0;0;0;0;0
649;Oui, tout à fait d'accord;C'est l'être humain qui détruit la biodiversité. C'est donc à lui d'agir...;0;0;0;0;1;0;1;0;0;0;0;0;0;0
650;Oui, tout à fait d'accord;;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
651;Oui, tout à fait d'accord;Nous en avons besoin pour manger, boire, respirer, et c'est aussi une grande richesse;1;0;1;0;0;0;0;0;0;1;0;0;0;0
652;Oui, tout à fait d'accord;Chaque être vivant est utile, a une fonction dans l'écosystème. ;0;1;0;0;0;0;0;0;1;0;0;0;0;0
653;Oui, tout à fait d'accord;Parce qu’une dégradation de la biodiversité entraînerait des déséquilibres environnementaux (surpopulation de certaines espèces, disparitions d’autres qui sont nécessaires dans la chaîne alimentaire ou encore pour la régulation de la « nature ») et donc des conséquences évidentes pour toutes les espèces vivantes ;0;1;0;1;0;0;0;0;0;0;0;0;0;0
654;Oui, tout à fait d'accord;L'équilibre de la planète Terre ;0;1;0;0;0;0;0;1;0;0;0;0;0;0
655;Oui, tout à fait d'accord;"l'homme est une espèce parmi les autres, il faudrait réapprendre a vivre avec la ""nature"" plutôt que de l'identifier comme une petite chose fragile a défendre!
alors la protéger oui, mais par respect, pas par pitié.";0;0;0;0;0;1;0;0;0;0;0;0;0;0
656;Oui, tout à fait d'accord;Le déclin de la biodiversité entraînera certainement à terme le déclin de l'espèce humaine ;0;0;1;0;0;0;0;0;0;0;0;0;0;0
657;Oui, tout à fait d'accord;Parce toutes les espèces et les écosystèmes sont liés, la disparition d'un ou plusieurs éléments créé un déséquilibre qui peut nuire à l'ensemble de la chaîne (moins d'espaces naturels, moins d'insectes, moins d'oiseaux...);0;1;0;1;0;0;0;0;0;0;0;0;0;0
658;Oui, tout à fait d'accord;Pour éviter son extinction. ;0;0;0;0;0;0;0;0;1;0;0;0;0;0
659;Oui, tout à fait d'accord;Notre mode de vie diminue les espaces naturels non pollués…;0;0;0;0;1;0;1;0;0;0;0;0;0;0
660;Oui, tout à fait d'accord;;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
661;Oui, tout à fait d'accord;Trop de destruction des écosystèmes ;0;0;0;0;1;0;1;0;0;0;0;0;0;0
662;Oui, tout à fait d'accord;;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
663;Oui, tout à fait d'accord;La biodiversité est indispensable à l'équilibre des écosystèmes et à la survie des espèces dont l'être humain;0;1;1;1;0;0;0;0;0;0;0;0;0;0
664;Oui, tout à fait d'accord;"Je vois de moins en moins d'insectes et j'adore les oiseaux, je ne vois plus d'hirondelles depuis 15 ans, ce sont des martinets...je préférais la nature avant les années 2000. J'entretiens mon jardin, j'attire les abeilles, j'ai 37 ans, mes parents ne m'ont quasi rien appris là dessus (les ""soixante-huitards""....consommateurs excessifs et esclaves du capitalisme), mon père une peu, mais ma mère jamais. elle est décédée d'un cancer, elle s'angoissait pour un rien, malheureusement je pense que son manque de ""rapport"" avec la nature a atteint sa santé. Voilà ma façon de voir. les humains se déshumanisent et deviennent des robots conformes adhérent à un manque complet d'esprit critique et une pensée fade et unique, moi je souhaite vivre en harmonie avec la nature et créer un jardin botanique médicinal. J'en ai ras le bol de l'ultra libéralisme et du mondialisme. Ce dernier provoque la destruction de tout. Il faut arrêter avec le délire du carbone c'est une dinguerie lobbyiste! Il faut surtout se concentrer sur la mondialisation, la déforestation et les connards qui ne savent vendre que des emballages en plastiques! excusez ma grossièreté mais j'en veux énormément à l'état pour ses décisions dégueulasses réglées à coup de pot de vins de lobbyistes! copinage lamentable et destructeur. arrêtons d'incriminer le peuple. Foutons les politiciens corrompus en prison! la biodiversité ne s'en portera que mieux!!";0;0;0;0;1;0;1;0;0;1;0;1;0;0
665;Oui, tout à fait d'accord;Les biotopes sont de plus en plus abîmés par l homme. L espace sauvage diminue comme peau de chagrin ;0;0;0;0;1;0;1;0;0;0;0;0;0;0
666;Oui, tout à fait d'accord;La nature est essentielle à la survie de tous, la.flore et les animaux;0;0;0;1;0;0;0;0;0;0;0;0;0;0
667;Oui, tout à fait d'accord;L'élevage a fragilisé beaucoup de variétés de différentes espèces pourtant déjà domestiquées pour des questions de rendement. La diminution d'écosystèmes en fait disparaître d'autres...le phénomène s'accélère avec le réchauffement climatique. ;0;0;0;1;1;0;1;0;0;0;0;0;0;0
668;Oui, tout à fait d'accord;Nous avons un impact trop important sur un trop grand nombre d'écosystèmes, espèces et individus;0;0;0;1;1;0;1;0;1;0;0;0;0;0
669;Oui, tout à fait d'accord;Maintenir un équilibre harmonieux entre l'homme et la nature;0;1;0;0;0;0;0;0;0;0;0;0;0;0
670;Oui, tout à fait d'accord;;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
671;Oui, tout à fait d'accord;"Ethique : car la biodiversité est menacée principalement par l'omniprésence de l'espèce humaine sur la planète. Nous devons donc contrecarrer nos nuisances.

Pratique : je suppose que l'équilibre d'un écosystème est plus facile si les espèces y sont nombreuses, c'est à dire qu'elles sont plusieurs à remplir une même fonction, dont nous bénéficions des résultats. Ex : pollinisation, dégradation de la matière organique, etc.";1;1;1;0;1;0;1;0;0;0;0;0;0;0
672;Oui, tout à fait d'accord;;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
673;Oui, tout à fait d'accord;Si il y a biodiversité c est pour une raison ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
674;Oui, tout à fait d'accord;Nous avons besoin de toutes les espèces pour vivre ;0;1;1;0;0;0;0;0;0;0;0;0;0;0
675;Oui, tout à fait d'accord;La vie sur terre repose sur des écosystèmes et chaque espèce en fait partie. C'est un tout, enlever une partie déséquilibre la balance. D'un point de vue éthique, nous pourrions aussi avancer que toute vie mérite d'être respectée.;0;1;0;0;0;1;0;0;1;0;0;0;0;0
676;Oui, tout à fait d'accord;Declin lié aux activités humaines et au dérèglement climatique;0;0;0;0;1;0;1;0;0;0;0;0;0;0
677;Oui, tout à fait d'accord;Car elle est indispensable;0;1;0;0;0;0;0;0;0;0;0;0;0;0
678;Oui, tout à fait d'accord;Au delà des services rendus à l'humain divers (et protéger la biodiversité,  c'est aussi diminuer l'apparition de zoonoses),  il n'y a pas de raison à protéger la biodiversité.  Elle est là et on doit la protéger,  qu'elle nous soit utile ou pas;1;0;1;0;0;1;0;0;0;0;0;0;0;0
679;Oui, tout à fait d'accord;Du bon sens;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
680;Oui, tout à fait d'accord;Parce que de l'équilibre de la biodiversité dépend notre survie + ça n'est pas juste de tout saccager pour notre petit confort;0;1;1;0;0;1;1;0;0;0;0;0;0;0
681;Oui, tout à fait d'accord;Nécessite de la biodiversité pour l’équilibre et la survie de la planète et de l’écorce humaine ;0;1;1;0;0;0;0;1;0;0;0;0;0;0
682;Oui, tout à fait d'accord;La diversité est un equilibre;0;1;0;0;0;0;0;0;0;0;0;0;0;0
683;Oui, tout à fait d'accord;"Monoculture,  gestion forestière pourrie,  gestion de la pêche côtière et hauturière inexistante
";0;0;0;0;0;0;1;0;0;0;0;0;0;0
684;Oui, tout à fait d'accord;La vie sous toutes ses formes doit être préservée ;0;0;0;0;0;0;0;1;0;0;0;0;0;0
685;Oui, tout à fait d'accord;La biodiversité des espèces est mise en danger par la pression humaine ;0;0;0;0;1;0;1;0;0;0;0;0;0;0
686;Oui, tout à fait d'accord;c'est notre survie à toustes qui est en jeu;0;0;1;0;0;0;0;0;0;0;0;0;0;0
687;Oui, tout à fait d'accord;Aucune raison que les autres êtres vivants pâtissent de l activité humaine ;0;0;0;0;1;1;1;0;0;0;0;0;0;0
688;Oui, tout à fait d'accord;Parce que la Vie dépend de cette biodiversité;0;0;0;0;0;0;0;1;0;0;0;0;0;0
689;Oui, tout à fait d'accord;C’est important pour nôtre survie. ;0;0;1;0;0;0;0;0;0;0;0;0;0;0
690;Oui, tout à fait d'accord;des espèces autrefois observées en grand nombre dans mon environnement proche le sont dans de petites proportions désormais;0;0;0;0;1;0;0;0;0;0;0;0;0;0
691;Oui, tout à fait d'accord;L’activité humaine cause l’extinction d’espèces en masse, urbanisation croissante, utilisation de pesticides, destruction des espaces naturels etc….;0;0;0;0;1;0;1;0;0;0;0;0;0;0
692;Oui, tout à fait d'accord;Tout est interdépendant. Si un élément de la trame disparaît, tout s'écroule. ;0;1;0;0;0;0;0;1;0;0;0;0;0;0
693;Oui, tout à fait d'accord;Nous sommes tous liés comme une chaine. Si un maillon disparait il y a un déséquilibre qui peux être fatal pour d autres espèces ;0;1;0;1;0;0;0;0;0;0;0;0;0;0
694;Oui, tout à fait d'accord;Beaucoup d'insecte en moins donc trou dans la chaîne alimentaire conséquence oiseaux en moins et déséquilibre biologique. ;0;1;0;1;0;0;0;0;1;0;0;0;0;0
695;Oui, tout à fait d'accord;Indispensable à la cohérence des écosystèmes.;0;0;0;0;0;0;0;0;1;0;0;0;0;0
696;Oui, tout à fait d'accord;Les enjeux de sa préservation sont majeurs car il en va de l'avenir de l'Humanité. ;0;0;1;0;0;0;0;0;0;0;0;0;0;0
697;Oui, tout à fait d'accord;Car elle est en déclin face à l'impact grandissant de nos activités et destructions d'habitats;0;0;0;0;1;0;1;0;0;0;0;0;0;0
698;Oui, tout à fait d'accord;Si la biodiversité est de plus en plus faible, l'être humain disparaîtra ;0;0;1;0;0;0;0;0;0;0;0;0;0;0
699;Oui, tout à fait d'accord;La notion de chaîne de la vie. Alimentaire déjà mais aussi les boucles et interactions. Nous faisons partie d'un tout... D'un système.... D'un écosystème. ;0;1;1;0;0;0;0;0;1;0;0;0;0;0
700;Oui, tout à fait d'accord;Je crois que la disparition d’espèces provoque la disparition d’autres espèces (moins d’insectes, moins d’oiseaux). La prolifération d’espèces invasives rompt des équilibres et provoque la disparition d’autres espèces (écureuil à ventre rouge/écureuil roux), (frelon asiatique/ frelon européen). On appauvrit ce que la nature a mis des millénaires à construire.;0;1;0;1;1;0;1;0;0;0;0;0;0;1
701;Oui, d'accord;;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
702;Oui, tout à fait d'accord;Communication des études scientifiques montrant l'érosion de la biodiversité des especes;0;0;0;0;1;0;0;0;0;0;0;0;0;0
703;Oui, tout à fait d'accord;J'aime l'idée d'Aurélien Barreau selon laquelle il faut s'appliquer à trouver de nouveaux concepts pour parler de la biodiversité non plus comme qqchose qui nous entoure. L'espèce humaine est partie dépendante de ce tout, le corps humain est déjà un ensemble de biotopes. D'un point de vue intéressé pour l'espèce humaine, il est crucial de préserver les conditions de survie et d'un point de vue éthique je pense qu'il est bon de vivre dans un monde de soin, de cohabitation avec toute forme de vie dans les limites du bien-être de chaque espèce (je viens d'éclater un moustique ^^);0;1;1;0;0;1;0;0;0;1;0;0;0;0
704;Oui, tout à fait d'accord;Tout le monde participe à l'équilibre planétaire ;0;1;0;0;0;0;0;1;0;0;0;0;0;0
705;Oui, tout à fait d'accord;L'effondrement du nombre d'insectes et d'oiseaux par exemple demande une réaction urgente de protection.;0;0;0;1;1;0;0;0;0;0;0;0;0;0
706;Oui, tout à fait d'accord;Pour conserver une variété des espèces, car la richesse du vivant et des écosystèmes en dépend ;0;0;0;0;0;0;0;1;1;0;0;0;0;0
707;Oui, tout à fait d'accord;Préserver la biodiversité sera aussi respecter notre environnement de vie et notre propre statut d'être vivant ;0;0;1;0;0;0;0;0;0;0;0;0;0;0
708;Oui, tout à fait d'accord;"Pour des raisons scientifiques mais aussi ""philosophiques"". Il m'a toujours sembler terrifiant de  voir que nous avions la capacité de détruire et faire disparaitre des espèces que nous étions dans l'incapacité de ""recréer"". Et nous ne maîtrisons pas les interactions avec leur biotope et que toute disparition d'espèces a des Impacts sur leur écosystème.";0;1;0;0;1;0;1;0;1;0;0;0;0;0
709;Oui, tout à fait d'accord;trops d'espèces disparaissent;0;0;0;0;1;0;0;0;0;0;0;0;0;0
710;Oui, tout à fait d'accord;La disparition de la biodiversité met en danger la planète et les humains ;0;0;1;0;1;0;0;1;0;0;0;0;0;0
711;Oui, tout à fait d'accord;Avec le dérèglement climatique, le moindre espace de biodiversité doit être préservé et pour cela il faut stopper les projets, les entreprises de manière urgente et concrète, la nature ne peut faire face seule;0;0;0;0;1;0;1;1;0;0;0;0;0;0
712;Oui, tout à fait d'accord;Pour le bien être et la préservation de tous ;0;0;0;0;0;0;0;1;0;0;0;0;0;0
713;Oui, tout à fait d'accord;C’est notre obligation vis à vis des générations futures ;0;0;0;0;0;0;0;0;0;0;1;0;0;0
714;Oui, tout à fait d'accord;la biodiversité est la base de la fonctionnalité de nos écosystèmes, de nos ressources;1;1;0;0;0;0;0;0;0;0;0;0;0;0
715;Oui, tout à fait d'accord;L’écosystème est un tout. Enlever une maille endommage le reste, qui est essentielle à la stabilité de notre planète. ;0;1;0;0;0;0;0;1;0;0;0;0;0;0
716;Oui, tout à fait d'accord;Pour notre survie,  nos enfants et la terre nourricière ;0;0;1;0;0;0;0;1;0;0;1;0;0;0
717;Oui, tout à fait d'accord;Sans la biodiversite c'est toute la planète qui se deregle ;0;0;0;0;0;0;0;1;0;0;0;0;0;0
718;Oui, tout à fait d'accord;Parce que c'est magnifique, riche et unique. Et pour la survie de la planète car tous les membres de la biodiversité sont liés entre eux.;0;1;0;0;0;0;0;1;0;1;0;0;0;0
719;Oui, tout à fait d'accord;La dégradation est rapide et abyssale, tous les écosystèmes en sont et seront bouleversés;0;0;0;0;1;0;0;0;0;0;0;0;0;0
720;Oui, tout à fait d'accord;L'emprise de l'homme sur son environnement est telle que les animaux ne peuvent s'adapter aussi rapidement à ces évolutions rapides et brutales;0;0;0;0;1;0;1;0;0;0;0;0;0;0
721;Oui, tout à fait d'accord;La place laissée à la vie sauvage diminue et l'humain ne promeut que ce qui le sert à court terme.;0;0;0;0;1;0;1;0;0;1;0;0;0;0
722;Oui, tout à fait d'accord;Déjà d'un point de vue moral (nous sommes responsables de son déclin, à nous de faire en sorte de l'enrayer, on répare ce que l'on casse et nous n'avons pas à provoquer des disparitions simplement parce que nous en somme capables), ensuite parce que cela fait partie de notre patrimoine, enfin très égoïstement pour les services qu'elle nous rend (qualité de l'eau, de l'environnement, captage du CO2...);1;0;1;0;1;1;1;0;0;1;0;0;0;0
723;Oui, tout à fait d'accord;Il a plus d'équilibre sans ce monde;0;1;0;0;0;0;0;0;0;0;0;0;0;0
724;Non, pas d'accord;;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
725;Oui, tout à fait d'accord;Perte de biodiversité = perte de chances pour l'humanité ;0;0;1;0;0;0;0;0;0;0;0;0;0;0
726;Oui, tout à fait d'accord;Chaque espèce est utile et nécessaire à une autre. La raréfaction ou la disparition de l'une d'entre elles déséquilibre tout le système avec un impact plus ou moins important à long terme.;0;1;0;0;0;0;0;0;1;0;0;0;0;0
727;Oui, tout à fait d'accord;nous faisons partie de la biodiversité;0;1;1;0;0;0;0;0;0;0;0;0;0;0
728;Oui, tout à fait d'accord;Trop de prélèvement sur les ressources naturelles peu de réutilisation de nos dechets;0;0;0;0;0;0;1;0;0;0;0;0;0;0
729;Oui, tout à fait d'accord;Parce que nous nous trouvons dans une période d'extinction des espèces dû aux activités humaines;0;0;0;0;1;0;1;0;0;0;0;0;0;0
730;Oui, tout à fait d'accord;"Avoir une grande diversité d'espèces ""stabilise"" la biodiversité. Si une espèce s'éteint, ça va fragiliser d'autres espèces qui dépendaient de celle-ci, créant une réaction en chaîne.
Cependant, je doute que la biodiversité s'éteigne complètement. Il y a déjà eu plusieurs chutes de biodiversité dans l'Histoire terrestre, donc les espèces survivantes vont, à terme, se rediversifier et créer une nouvelle biodiversité. Il est juste très probable que la chute actuelle impacte très fortement l'espèce humaine (ce qui n'est pas cool d'un point de vue ethnocentré).";0;1;1;0;1;0;0;0;0;0;0;0;1;0
731;Oui, d'accord;Pour notre bien être. Pour la vie animal et vegetal;0;0;1;1;0;0;0;0;0;0;0;0;0;0
732;Oui, tout à fait d'accord;La biodiversité est importante pour la survie de toutes les espèces. Il faut différents habitats pour les différentes espèces, car chaque espèce est adaptée à un ensemble particulier de conditions du milieu. Les espèces dépendent les unes des autres pour survivre, et lorsque l'une d'entre elles disparaît, l'espèce qui dépend d'elle peut également disparaître.;0;1;0;1;0;0;0;0;0;0;0;0;0;0
733;Oui, tout à fait d'accord;Nous sommes tous connectés et interdépendants. ;0;1;0;0;0;0;0;0;0;0;0;0;0;0
734;Oui, tout à fait d'accord;Pour maintenir des conditions de vie favorables à toutes les espèces ;0;0;0;1;0;0;0;0;0;0;0;0;0;0
735;Oui, tout à fait d'accord;Pour ne pas risquer un effondrement du vivant : la diversité est un atout sur le long terme, y compris pour l'espèce humaine;0;0;1;0;0;0;0;1;0;0;0;0;0;0
736;Oui, tout à fait d'accord;La survie de la planète saine;0;0;0;0;0;0;0;1;0;0;0;0;0;0
737;Oui, d'accord;"-la biodiversité a un réel essentiel et est un reflet de ""vivabilité"" de la planète. 
-L'humain prend trop de place, que ce soit en terme d'espace ou de quantité d'espèces (avec l'élevage notamment) par rapport aux espaces et espèces sauvages.";0;1;0;0;0;0;1;1;0;1;0;0;0;0
738;Oui, tout à fait d'accord;La biodiversité maintient un équilibre. Les activités humaines déstabilisent ce juste milieu. Ce qui à terme, aura des conséquences néfastes sur la vie non humaine ou humaine. ;0;1;1;1;1;0;1;0;0;0;1;0;0;0
739;Oui, tout à fait d'accord;;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
740;Oui, d'accord;sauver la planete;0;0;0;0;0;0;0;1;0;0;0;0;0;0
741;Oui, tout à fait d'accord;Fonctionnement des écosystèmes,  réservoir génétique ;0;1;0;0;0;0;0;0;1;0;0;0;1;0
742;Oui, tout à fait d'accord;Elle est indispensable à toute sorte de vie;0;0;0;0;0;0;0;1;0;0;0;0;0;0
743;Oui, tout à fait d'accord;L'humanité est très invasive.;0;0;0;0;0;0;1;0;0;0;0;0;0;0
744;Oui, tout à fait d'accord;Pour garder un équilibre entre toutes les espèces ;0;1;0;1;0;0;0;0;0;0;0;0;0;0
745;Oui, tout à fait d'accord;;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
746;Oui, tout à fait d'accord;Théorie des rivets pour le maintient de l'équilibre global;0;1;0;0;0;0;0;1;0;0;0;0;0;0
747;Oui, tout à fait d'accord;Pour garder l'équilibre de tous et préserver la vie .;0;1;0;0;0;0;0;1;0;0;0;0;0;0
748;Oui, tout à fait d'accord;l'effondrement de la biodiversité mènera à l'extinction de l'homme, nous avons besoin de toutes les espèces pour vivre. La biodiversité fait la richesse de notre planète;0;1;1;0;1;0;0;0;0;1;0;0;0;0
749;Oui, tout à fait d'accord;Parce que sans biodiversité les humains auront du mal à vivre....;0;0;1;0;0;0;0;0;0;0;0;0;0;0
750;Oui, tout à fait d'accord;parce que nous assistons à une extension de masse, non ?;0;0;0;0;1;0;0;0;0;0;0;0;0;0
751;Oui, tout à fait d'accord;;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
752;Oui, tout à fait d'accord;;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
753;Oui, tout à fait d'accord;Pour notre sauvegarde ;0;0;1;0;0;0;0;0;0;0;0;0;0;0
754;Oui, tout à fait d'accord;Pour l'équilibre de la diversité.;0;1;0;0;0;0;0;0;1;0;0;0;0;0
755;Oui, tout à fait d'accord;Pour freiner sa diminution;0;0;0;0;1;0;0;0;0;0;0;0;0;0
756;Oui, tout à fait d'accord;Pour maintenir un équilibre du vivant;0;1;0;0;0;0;0;1;0;0;0;0;0;0
757;Oui, tout à fait d'accord;Si nous voulons, nous, les humains vivre sur terre nous avons besoin de tous ses habitants car ils forment cet équilibre qui permet la vie sur terre.;0;1;1;0;0;0;0;0;0;0;0;0;0;0
758;Oui, tout à fait d'accord;"Parce que chaque espèce a son rôle à jouer pour un bon équilibre ; l'""homme"" ne peut pas se substituer aux espèces qu'il contribue à éradiquer.";0;1;0;0;1;0;1;0;0;0;0;0;0;0
759;Oui, tout à fait d'accord;Chaque espèce a un rôle dans la biodiversité et chacun a le droit d'y avoir sa place;0;1;0;0;0;1;0;0;0;1;0;0;0;0
760;Oui, tout à fait d'accord;L'impacte de l'homme à complètement bouleversé leurs environnement alors c'est à nous de réparer nos erreurs.;0;0;0;0;1;0;1;0;0;0;0;0;0;0
761;Oui, tout à fait d'accord;Les activités humaines sont directement et indirectement responsables de la plupart des causes de déclin de cette biodiversité et il est encore possible d'agir pour la préserver dans certains contextes;0;0;0;0;1;0;1;0;1;0;0;0;0;0
762;Oui, tout à fait d'accord;Chaque espèce à une place particulière dans chaque écosystème. La disparition de certaines espèces mettent donc en péril tout un écosystème et par la suite la survie même de certains milieux;0;1;0;0;0;0;0;0;1;0;0;0;0;0
763;Oui, tout à fait d'accord;indispensable à la vie;0;0;0;0;0;0;0;1;0;0;0;0;0;0
764;Oui, tout à fait d'accord;;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
765;Oui, tout à fait d'accord;Les individus dépendent les uns des autres pour survivre. Les diversités génétique et spécifique dans les écosystèmes permettent une résilience plus importante face à une perturbation. ;0;1;0;0;0;0;0;0;1;0;0;0;1;0
766;Oui, tout à fait d'accord;Il y a de moins en mois de biodiversité et je pense que l homme en a besoin pour on equilibre et en plus ça rend la nature et l environnement plys attractif;0;1;1;0;1;0;0;0;0;1;0;0;0;0
