id_final;Q17;Q18;;;;;;;;;;;;;;;;
id_final;Pensez-vous que les insectes aient besoin d’être protégés ?;Pour quelles raisons pensez-vous cela ?;Q18_SERVICES_RESOURCES;Q18_INTERCONNECTED;Q18_HUMAN_PROTECTION;Q18_SPECIES_PROTECTION;Q18_SPECIES_NOT_TO_PROTECT;Q18_UNPLEASANT;Q18_THREATENED;Q18_BEES;Q18_RIGHT_TO_EXIST;Q18_HUMAN_RESPONSIBILITY;Q18_LIFE_PROTECTION;Q18_ECOSYSTEM_PROTECTION;Q18_BEAUTY;Q18_INDICATOR;Q18_BIG_PART_BIODIVERSITY;Q18_SADNESS
605;Oui, tout à fait d'accord;Ils disparaissent à cause de nous. ;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
606;Oui, tout à fait d'accord;Ils sont utiles aux plantes, ils servent de nourriture à diverses espèces, ils adorent la terre;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
607;Oui, tout à fait d'accord;Polinisation  respect de la chaîne alimentaire    fonctionnement des terres et forêts ;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
608;Oui, tout à fait d'accord;Les insectes sont nécessaires pour la pollinisation, pour nettoyer, pour npurrir certains animaux dont les oiseaux ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
609;Oui, tout à fait d'accord;Pollinisation,  bases de chaînes alimentaires,  services écosystemiques,  production et recyclage de la matière organique ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
610;Oui, tout à fait d'accord;Parce qu'ils sont tous utiles;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
611;Oui, d'accord;Ils sont en declin;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
612;Oui, tout à fait d'accord;Pollinisation, transformation matière organique ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
613;Oui, tout à fait d'accord;ils participent à la vie des sols, des plantes, nourrissent les oiseaux;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
614;Oui, tout à fait d'accord;Indispensables pour la chaine alimentaire et la pollinisation des fleurs. ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
615;Oui, tout à fait d'accord;Ils pourraient avoir disparu d'ici quelques centaines d'années : ce serait la fin pour tout le monde ;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
616;Oui, tout à fait d'accord;Disparaissent;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
617;Oui, tout à fait d'accord;Parce que sans insectes, plu de nourriture pour les oiseaux, batraciens, et petits mammifères, donc par réaction en chaîne on va tous creuver. (les humains c'est pas forcément une très grande perte, remarque, mais autant organiser un suicide collectif du haut d'un viaduc, comme ça les autres animaux continuent à vivre) ;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
618;Oui, tout à fait d'accord;Role pollenisation, role chaine trophique;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
619;Oui, tout à fait d'accord;Ils sont essentiels au fonctionnement des écosystèmes puisqu'ils sont à la base de la chaîne alimentaire et qu'ils participent au mécanisme de pollinisation, de transformation de la matière organique,...;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
620;Oui, tout à fait d'accord;Ils font partie de la chaîne alimentaire, ils sont pollinisateurs;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
621;Oui, tout à fait d'accord;Beaucoup de plantes en dépendent pour se reproduire. ;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
622;Oui, tout à fait d'accord;Pesticides, pollutions des eaux, pollution lumineuse , diminution des espaces naturels;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
623;Oui, d'accord;Effet néfaste des pesticides utilisés à  grande échelle;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
624;Oui, tout à fait d'accord;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
625;Oui, tout à fait d'accord;Ils constituent une énorme partie du monde animal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
626;Oui, tout à fait d'accord;Nombre diminue. Participe de l equilibre de la vie;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
627;Oui, tout à fait d'accord;Ils permettent la pollinisation et donc participent au développement de plantes dans des endroits disparates.;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
628;Oui, d'accord;"Ils pollinisent. Leurs larves sont une source indispensable au nourrissage de nombreuses couvées...
";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
629;Oui, tout à fait d'accord;Ils pollenisent les arbres et ils nourrissent les animaux ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
630;Oui, tout à fait d'accord;Rôles majeurs dans le fonctionnement des écocystèmes (réseau trophique, décomposition/recyclage de la matière organique, pollinisation);1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
631;Oui, d'accord;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
632;Oui, d'accord;Certains sont utiles pour les plantes et l'agriculture ;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
633;Oui, tout à fait d'accord;Ils sont une partie de La chaîne alimentaire et sont des pollinisateurs pour certain.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
634;Oui, d'accord;Ils permettent de maintenir le cycle de la vie ;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
635;Oui, tout à fait d'accord;Préserver leur écosystème riche, complexe et aussi très utile dans la refertilisation des sols (litières);1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
636;Oui, tout à fait d'accord;ils ont des rôles indispensables (pollinisation...) et font partis de la chaîne alimentaire (oiseaux...);1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
637;Oui, tout à fait d'accord;Parce que des espèces déplacées par l'homme en menaçent d'autres ;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
638;Oui, tout à fait d'accord;Ils sont vitaux et beaux;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
639;Oui, tout à fait d'accord;ils sont un maillon essentiel de la chaine alimentaire et de plus pollinisent les fleurs;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
640;Oui, tout à fait d'accord;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
641;Oui, tout à fait d'accord;Ils font partie de la nature et sont utiles;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
642;Oui, tout à fait d'accord;Ils méritent d’être protéger de la pollution et des nuisances ( lumières et destructions de leur habitat);0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
643;Oui, tout à fait d'accord;Premiers consommateurs primaires dans la chaîne alimentaire, rôle clé dans la décomposition de la matière organique, premiers pollinisateurs => leur extermination entraîne tout le reste de la biodiversité avec eux;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
644;Oui, tout à fait d'accord;C'est un maillon essentiel de la chaine alimentaire;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
645;Oui, tout à fait d'accord;Moins d’abeilles et de papillons… triste campagne ;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
646;Oui, tout à fait d'accord;Il y en a de moins en moins et nous avons besoin d'eux.;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
647;Oui, d'accord;pour nourrir les oiseaux;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
648;Oui, tout à fait d'accord;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
649;Oui, tout à fait d'accord;Ils contribuent à l'écosystème.  Les abeilles pollinisent les fleurs. Les oiseaux et hérissons s'en nourrissent;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
650;Oui, tout à fait d'accord;Se sont des transformateurs de la matière ils source de nourriture et font partie du systhème ;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
651;Oui, tout à fait d'accord;Pour continuer à polliniser et que nous puissions continuer à manger. ;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
652;Oui, d'accord;Utiles à la planète;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
653;Oui, d'accord;Ils sont nécessaires pour nourrir d’autres espèces (chaîne alimentaires), pour la pollinisation, pour l’élimination de déchets (bousier), pour certaines symbioses etc;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
654;Oui, tout à fait d'accord;Pollinisation, manque dans chaîne alimentaire, plaisir des yeux ;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
655;Oui, tout à fait d'accord;essentiels a plein de niveau, pollinisation évidemment, mais aussi décomposition de la matière, source de nourriture pour plein d’espèces vivantes. et puis ils sont stylés les petits aliens quand même :);1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
656;Oui, tout à fait d'accord;Les insectes sont un maillon indispensable et indissociable de la biodiversité;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
657;Oui, tout à fait d'accord;Parce qu'ils ont un rôle primordial pour la pollinisation et sont source de nourriture pour de nombreux animaux ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
658;Oui, tout à fait d'accord;Pour préserver les espèces en voie de disparition et leur rôle dans l'eco système. ;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
659;Oui, d'accord;Parce que tout est lié ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
660;Oui, tout à fait d'accord;Pollenisation des espèces végétales;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
661;Oui, tout à fait d'accord;Ils font parti de la chaîne alimentaire . L'homme en est dépendant. ;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
662;Oui, tout à fait d'accord;C'est la base de la reproduction végétale et le maillon premier de la chaîne alimentaire de nombreuses espèces ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
663;Oui, tout à fait d'accord;Les insectes pollinisent les plantes à fleurs, participent au recyclage de la matière organique, servent de nourriture aux autres animaux et sont indispensables à l'équilibre des écosystèmes;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
664;Oui, tout à fait d'accord;"pour la chaîne alimentaire, parce que j'aurais envie de mourir si je n'entendais plus le chant des oiseaux. Pour la terre et la culture, sans ver de terre et autre ""farfouilleur de sol"", ça marche pas, les insectes sont indispensables au bon fonctionnement de tout ça...";0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0
665;Oui, tout à fait d'accord;Les insectes sont trop souvent non considéré par les gens, ils leurs sont insignifiant;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
666;Oui, d'accord;Tout est richesse pour ma médecine  pour la chaîne alimentaire...;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
667;Oui, tout à fait d'accord;Ils sont garants de l'équilibre des écosystèmes ;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
668;Oui, tout à fait d'accord;Là encore, notre impact est beaucoup trop important sur eux;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
669;Oui, tout à fait d'accord;Ils participent à l'équilibre de la biodiversité;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
670;Oui, tout à fait d'accord;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
671;Oui, tout à fait d'accord;Ils sont utiles à notre survie donc doivent être encore plus protégés car mal-aimés.;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0
672;Oui, tout à fait d'accord;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
673;Oui, tout à fait d'accord;Pour eux même premièrement, font parti d une chaîne alimentaire, ....;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
674;Oui, tout à fait d'accord;Pollinisation..production des fruits ;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
675;Oui, tout à fait d'accord;Ils font partie d'écosystèmes. Certains polinisent, d'autres nettoient.;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
676;Oui, tout à fait d'accord;Insecticides;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
677;Oui, tout à fait d'accord;Ils sont le socle de la chaîne alimentaire et de nombreux cycles ( carbone , phosphore, azote ,…);1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
678;Oui, tout à fait d'accord;Leur utilité,  le devoir qu'on a de mes préserver ;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
679;Oui, tout à fait d'accord;Ils sont indispensables. Base de toute la nourriture et polenisation;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
680;Oui, tout à fait d'accord;Car ils sont à la base de l'alimentation de plein d'autres animaux, car ils contribuent à renouveler la terre et les déchets et car ce ne serait pas juste de ne pas les protéger (toutes les espèces ont le droit de l'être);1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
681;Oui, tout à fait d'accord;Les insectes dont indispensables à la bonne marche de la planète ;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
682;Oui, tout à fait d'accord;Respect de la chaîne alimentaire;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
683;Oui, tout à fait d'accord;Sans pollinisation ça pue le vieux slip;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
684;Oui, tout à fait d'accord;Ils sont liés à la pollinisation des végétaux, ils sont sources d aliments pour d autres espèces et parce qu ils sont une manifestation de la vie et doivent en tant que telle être respecter.;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
685;Non, pas d'accrod;Ils nourrissent les oiseaux ;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
686;Oui, tout à fait d'accord;sont le maillon animal du végétal;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
687;Oui, tout à fait d'accord;Chaque être vivant se doit d être protégé et les interactions au sein des écosystèmes sont trop dépendantes des insectes notamment pour la reproduction vegetale et dans la chaîne alimentaire ;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
688;Oui, tout à fait d'accord;Parce que trop peu de gens leur prête d'attention et les détruise par ignorance ;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
689;Oui, d'accord;Parce que nous reposons tous sur les insectes. C’est le fondement de notre chaîne alimentaire. ;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
690;Oui, tout à fait d'accord;role dans la pollinisation ,dans le recyclage de la matière organique, dans la chaine alimentaire....;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
691;Oui, tout à fait d'accord;Pesticides ;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
692;Oui, tout à fait d'accord;Ils sont à la base des écosystèmes ;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
693;Oui, tout à fait d'accord;Ils sont en bas de l echelle alimentaire;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
694;Oui, tout à fait d'accord;Pour que la chaîne biologique ne soit pas cassé. ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
695;Oui, tout à fait d'accord;Ils agissent à différent niveaux : pollinisation, d'expertise g;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
696;Oui, tout à fait d'accord;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
697;Oui, tout à fait d'accord;Pour leurs rôles dans les écosystèmes : pollinisation, alimentation d'autres espèces, cycle de la matière pour les détritivores, régulations d'auttes espèces, ...;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
698;Oui, tout à fait d'accord;Ce sont eux qui pollénisent et assurent la diversité génétique les plantes, ils aèrent les sols, certains dégradent les déchets organiques. C'est grâce à eux que nous mangeons des fruits et légumes et que nous respirons.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
699;Oui, tout à fait d'accord;Ils sont part intégrantes du cycle de la vie. L'impact de leur disparition sur les autres maillons de la chaîne alimentaire est colossale. ;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
700;Oui, tout à fait d'accord;Les insectes sont à la base de la chaîne alimentaire : ils nourrissent des animaux qui nourrissent eux même d’autres animaux et ils servent à la pollinisation des plantes;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
701;Oui, tout à fait d'accord;Maillon de base des réseaux tropiques et importance écologique notamment avec la pollinisation;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
702;Oui, tout à fait d'accord;Base de la chaîne alimentaire des autres espèces. Pollinisation et donc reproduction des plantes. Si on les protege on protege le reste. L homme se focalise trop sur ses semblables les mammifères et négligé la protection des insectes;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
703;Oui, tout à fait d'accord;Rôle essentiel dans le maintien des conditions nécessaires à la survie de l'espèce humaine ;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
704;Oui, tout à fait d'accord;Les insectes participent activement à l'équilibre planétaire ;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
705;Oui, tout à fait d'accord;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
706;Oui, tout à fait d'accord;Ils font partie intégrante des écosystèmes. Ils pollinisent, aèrent les sols, servent de nourriture aux oiseaux et mammifères, entrent dans les chaînes alimentaires, fabriquent de la masse organique utile aux autres espèces ;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
707;Oui, tout à fait d'accord;Ils tiennent un rôle prépondérant dans les équilibres des écosystèmes et sont menacés directement par nos modes de vie;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0
708;Oui, tout à fait d'accord;Essentiels pat leurs interactions ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
709;Oui, tout à fait d'accord;leur disparition, car leur lieu d'habitation disparait;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
710;Oui, tout à fait d'accord;Pour l équilibre de la nature;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
711;Oui, tout à fait d'accord;Les insectes sont les ouvriers invisiblent du vivant, pour les végétaux mais aussi pour les animaux qui s'en nourrissent ;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
712;Oui, tout à fait d'accord;Indispensable à la survie d’autres espèces ;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
713;Oui, tout à fait d'accord;Parce qu’ils sont indispensables aux chaînes alimentaires ( dégradation des végétaux morts, pollinisation);1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
714;Oui, tout à fait d'accord;au commencement de la fonctionalité des écosystèmes : pollinisateurs, espèces fourragères...;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
715;Oui, tout à fait d'accord;Elles sont essentielles pour la pollinisation de beaucoup de plantes. Elles sont la base d’alimentation d’énormément d’espèces. Certaines sont des prédateurs d’autres petites insectes nuisibles. Elles jouent un rôle important dans la biodégradation d’animaux et matières végétales. ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
716;Oui, tout à fait d'accord;Premier maillon de la chaîne alimentaire et pour poleniser ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
717;Oui, tout à fait d'accord;Les insectes on a role important dans la biodiversite;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
718;Oui, tout à fait d'accord;Pareil que pour la biodiversité : Parce que c'est magnifique, riche et unique. Et pour la survie de la planète car tous les membres de la biodiversité sont liés entre eux.;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
719;Oui, tout à fait d'accord;C'est un maillon de toute la chaine animale (source alimentaire), ils participent à la pollenisation, à la décomposition organique des sols;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
720;Oui, tout à fait d'accord;Sans régulation les produits chimiques et la destruction des habitats ne pourront pas être compensés par l'adaptation des insectes ;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
721;Oui, tout à fait d'accord;Îls sont en bas de la chaîne alimentaire ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
722;Oui, tout à fait d'accord;"Pour les mêmes raisons que citées précédemment (devoir moral, patrimoine, services écosystémiques) ; pour ce dernier point on peut notamment mentionner la pollinisation";1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
723;Oui, tout à fait d'accord;Je reviens à l'équilibre, si nous impacton des conséquences sont à venir. Exemple la disparition des abeilles comment la polinasation vas continuer ou par quoi ça va être remplacé ;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
724;Non, pas d'accrod;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
725;Oui, tout à fait d'accord;Équilibre écosystème ;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
726;Oui, tout à fait d'accord;Pour préserver la biodiversité et l'équilibre entre espèces. Toutes les espèces ont leur rôle à jouer;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
727;Oui, tout à fait d'accord;base de la chaine alimentaire, pollinisation...;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
728;Oui, tout à fait d'accord;Partie de la chaine alimentaire.  Necessaires pour certaines plantes. Et aussi pour leur beauté. Pour leur extrême complexité ;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
729;Oui, tout à fait d'accord;Ils ont un rôle essentiel dans la pollinisation des végétaux ou dans la dégradation de leurs restes;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
730;Oui, tout à fait d'accord;Ils sont une des bases du vivant: ils sont l'aliment principal de beaucoup d'espèces plus grosses, ils servent à la pollinisation des plantes, ils peuvent réguler certaines populations en propageant des maladies...;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
731;Oui, d'accord;Vis à vis du cycle des prédateurs les insectes sont à la base de la nourriture de bcp d'animaux ;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
732;Oui, tout à fait d'accord;Une des premières raisons, est la pollinisation. Disparition des insectes,notamment des pollinisateurs égale plus de récoltes dans les cultures. (Ex. les fruits, les légumes) soit une grosse part de la nourriture de l'homme et/ou des animaux.;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
733;Oui, tout à fait d'accord;Chaque insecte a un rôle à jouer : pollinisation, nettoyage/oxygénation des sols, nourriture pour d’autres animaux… nous sommes tous connectés. ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
734;Oui, tout à fait d'accord;Ils sont nécessaires pour la pollinisation, la régénération des sols, la régulation des espèces et au-delà de ça toute forme de vie doit être respectée et protégée ;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
735;Oui, tout à fait d'accord;Les insectes sont un maillon essentiel de la chaîne alimentaire et donc de la survie de toutes les autres espèces, de façon directe ou indirecte;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
736;Oui, tout à fait d'accord;Diversité des espèces des espaces et génétique ;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
737;Oui, d'accord;"Rôles essentiels et diversité à protéger. En toute intelligence aussi, ne pas forcément protéger des espèces ""délétères"" pour nous mais ne pas les éliminer massivement non plus. (Ex les moustiques)";1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
738;Oui, tout à fait d'accord;Ils participent à l'équilibre. Nettoyage des cadavres d'autres animaux, prédation sur d'autres insectes, pollinisation... ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
739;Oui, tout à fait d'accord;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
740;Oui, tout à fait d'accord;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
741;Oui, tout à fait d'accord;Maillon indispensable des chaînes alimentaires,  pollinisation...;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
742;Oui, tout à fait d'accord;Car ils sont directement impacté par un changement climatique qui va beaucoup trop vite pour eux.;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
743;Oui, tout à fait d'accord;L'homme abime leurs habitats.;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
744;Oui, tout à fait d'accord;Ils participent à l’équilibre de la chaîne alimentaire et pour certains à la pollinisation ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
745;Oui, tout à fait d'accord;Ils sont en déclin;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
746;Oui, tout à fait d'accord;Ils sont à la base des écosystèmes, et contribuent à la santé des sols (arthropodes en général);1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
747;Oui, tout à fait d'accord;Base d'une chaîne alimentaire et pollinisateurs.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
748;Oui, tout à fait d'accord;ils sont la base de l'alimentation de nombreux animaux et ils permettent de polliniser et d'enrichir les sols;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
749;Oui, tout à fait d'accord;Ils sont utiles à la biodiversité et au  fonctionnement des écosystémes;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
750;Oui, tout à fait d'accord;début de la chaine alimentaire;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
751;Oui, tout à fait d'accord;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
752;Oui, tout à fait d'accord;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
753;Oui, d'accord;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
754;Oui, tout à fait d'accord;Ils font partie de l'équilibre;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
755;Oui, tout à fait d'accord;Car ils ont tous un role importants dans leur eco systemes.... dans la nature ;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
756;Oui, tout à fait d'accord;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
757;Oui, tout à fait d'accord;"Nous avons besoin des insectes pour polliniser les fleurs et pouvoir avoir des fruits. 
D'autre part, ces insectes font partie d'une chaine alimentaire qui nous intègre. 
Et puis par principe, il faut protéger notre environnement, le respecter...";1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0
758;Oui, tout à fait d'accord;"Parce que les insectes contribue à l'alimentation des autres espèces animales (y compris l'homme) : en repas ""direct"", par leur rôle de pollinisateurs et transporteurs de semences. Ils jouent un rôle majeur de nettoyeur et laboureur. ";1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
759;Oui, tout à fait d'accord;Ils sont nécessaires pour l'écosystème ;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
760;Oui, tout à fait d'accord;Car ce sont les être parmi les plus utiles ( pour l'environnement, en tant que nourriture pour les animaux, pour les plantes et beaucoup d'autres choses !);1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
761;Oui, tout à fait d'accord;"Ce sont des ""maillons"" essentiels dans un écosystème et ils rendent de nombreux services écosystémiques ";1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
762;Oui, tout à fait d'accord;Ils seront tôt iu tard une part non négligeable de notre alimentation. ;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
763;Oui, d'accord;Pollinisation;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
764;Oui, tout à fait d'accord;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
765;Oui, tout à fait d'accord;Pollinisation, dégradation des matières organiques, nourriture de très nombreuses autres espèces, aération des sols;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
766;Oui, d'accord;Ils font partie de l ecosysteme et ont eux aussi un role dans l equilibre general;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
767;Oui, tout à fait d'accord;Grave à eux la nature évoluent, grandit;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
